,tp,tn,fp,fn,f1,mcc,ground_pairs,pred_pairs
650,38.0,3162.0,40.0,0.0,0.6551724137931034,0.6936090738320592,38,78
651,54.0,3915.0,36.0,0.0,0.7499999999999999,0.7710596796699697,54,90
652,54.0,3740.0,34.0,0.0,0.7605633802816901,0.7798128673650545,54,88
653,52.0,4184.0,40.0,2.0,0.7123287671232876,0.7338088398727651,54,92
654,54.0,4007.0,34.0,0.0,0.7605633802816901,0.780047033951903,54,88
655,48.0,3480.0,36.0,6.0,0.6956521739130435,0.7075121179988338,54,84
656,42.0,3730.0,44.0,12.0,0.6000000000000001,0.6096674066565564,54,86
657,128.0,70042.0,248.0,82.0,0.43686006825938567,0.4534178412873964,210,376
658,116.0,58572.0,226.0,82.0,0.4296296296296296,0.4433902285523055,198,342
659,52.0,3826.0,36.0,2.0,0.732394366197183,0.7503446598401696,54,88
660,54.0,3742.0,32.0,0.0,0.7714285714285715,0.7890392330097421,54,86
661,18.0,3213.0,62.0,28.0,0.2857142857142857,0.2838430736988244,46,80
662,42.0,3078.0,38.0,2.0,0.6774193548387099,0.7029381258770843,44,80
663,38.0,2552.0,34.0,4.0,0.6666666666666666,0.684966295888893,42,72
664,26.0,2006.0,38.0,10.0,0.52,0.5313755268883458,36,64
665,36.0,3398.0,46.0,6.0,0.5806451612903225,0.6074170550534217,42,82
666,76.0,15009.0,98.0,42.0,0.5205479452054794,0.5260269610109184,118,174
667,58.0,13156.0,104.0,48.0,0.43283582089552236,0.43718608422182437,106,162
668,46.0,15691.0,130.0,64.0,0.32167832167832167,0.3247838579402168,110,176
669,16.0,17340.0,172.0,50.0,0.12598425196850394,0.13830100277428722,66,188
670,24.0,2206.0,44.0,4.0,0.5,0.5423126888641391,28,68
671,26.0,2276.0,42.0,2.0,0.5416666666666667,0.5893341956848568,28,68
672,128.0,60663.0,222.0,62.0,0.47407407407407404,0.49432616704785404,190,350
673,26.0,2014.0,38.0,2.0,0.5652173913043478,0.6072941333827333,28,64
674,12.0,4166.0,80.0,20.0,0.19354838709677416,0.2115509898540431,32,92
675,12.0,1992.0,52.0,24.0,0.24000000000000005,0.23251784489304625,36,64
676,26.0,1534.0,30.0,6.0,0.5909090909090908,0.6043472145089481,32,56
677,18.0,1314.0,34.0,12.0,0.43902439024390244,0.4401815744297418,30,52
678,14.0,3551.0,72.0,18.0,0.23728813559322032,0.25667004711122404,32,86
679,30.0,1885.0,32.0,6.0,0.6122448979591837,0.6265441173438779,36,62
680,26.0,1760.0,34.0,10.0,0.5416666666666666,0.5484315133519885,36,60
681,34.0,1889.0,28.0,2.0,0.6938775510204082,0.7133918167776827,36,62
682,30.0,7132.0,90.0,8.0,0.379746835443038,0.43975258857903454,38,120
683,6.0,10124.0,138.0,28.0,0.06741573033707865,0.07964290147496295,34,144
684,36.0,4462.0,60.0,2.0,0.537313432835821,0.5914972357078302,38,96
685,42.0,2850.0,34.0,0.0,0.711864406779661,0.7389969586232199,42,76
686,36.0,2695.0,38.0,6.0,0.6206896551724138,0.6390235311109883,42,74
687,0.0,655.0,38.0,10.0,0.0,-0.028715366150263204,10,38
688,10.0,703.0,28.0,0.0,0.4166666666666667,0.5030685593198972,10,38
689,0.0,2244.0,68.0,34.0,0.0,-0.020951886854752806,34,68
690,20.0,1379.0,32.0,0.0,0.5555555555555556,0.6131008979898472,20,52
691,22.0,1651.0,36.0,2.0,0.5365853658536586,0.5818277423824838,24,58
692,18.0,1647.0,40.0,6.0,0.4390243902439025,0.47197866462067084,24,58
693,12.0,1641.0,46.0,12.0,0.2926829268292683,0.30720504797795145,24,58
694,40.0,3917.0,48.0,0.0,0.625,0.6701065292311144,40,88
695,10.0,896.0,32.0,8.0,0.33333333333333326,0.3456207284892928,18,42
696,18.0,989.0,28.0,0.0,0.5625,0.6168719262953433,18,46
697,16.0,2550.0,56.0,6.0,0.3404255319148936,0.39393411524061406,22,72
698,36.0,16235.0,146.0,54.0,0.2647058823529412,0.2757923372652957,90,182
699,16.0,5877.0,94.0,8.0,0.23880597014925373,0.30625966617326883,24,110
700,20.0,17131.0,166.0,74.0,0.14285714285714288,0.1448180767535589,94,186
701,18.0,18068.0,174.0,76.0,0.1258741258741259,0.12765484674596272,94,192
702,64.0,17171.0,122.0,34.0,0.4507042253521127,0.4701118330303985,98,186
703,40.0,11737.0,114.0,44.0,0.3361344537815126,0.34560775388147563,84,154
704,24.0,4464.0,70.0,2.0,0.4,0.4809687103153098,26,94
705,4.0,3313.0,78.0,8.0,0.0851063829787234,0.11996061713603436,12,82
706,16.0,3820.0,72.0,8.0,0.28571428571428575,0.3413121693123321,24,88
707,0.0,18820.0,196.0,94.0,0.0,-0.007157159335689873,94,196
708,14.0,4645.0,84.0,10.0,0.22950819672131142,0.28210073475670705,24,98
709,34.0,8759.0,100.0,18.0,0.3655913978494624,0.40214349054507587,52,134
710,34.0,6660.0,82.0,10.0,0.425,0.4709393401711944,44,116
711,54.0,6441.0,58.0,2.0,0.6428571428571429,0.6784718503448632,56,112
712,36.0,6313.0,76.0,16.0,0.4390243902439025,0.4658152245438081,52,112
713,28.0,1829.0,34.0,0.0,0.6222222222222222,0.6658610268960207,28,62
714,34.0,9427.0,104.0,26.0,0.3434343434343434,0.3679626960454056,60,138
715,16.0,4243.0,78.0,34.0,0.22222222222222224,0.22134852728638577,50,94
716,28.0,4536.0,68.0,24.0,0.3783783783783784,0.38728175959331806,52,96
717,28.0,5758.0,78.0,22.0,0.358974358974359,0.3772445497571791,50,106
718,34.0,5437.0,72.0,22.0,0.41975308641975306,0.43377146485179024,56,106
719,44.0,5875.0,64.0,12.0,0.5365853658536585,0.5604782605027412,56,108
720,16.0,1645.0,42.0,8.0,0.3902439024390244,0.41705412573976436,24,58
721,0.0,3136.0,80.0,24.0,0.0,-0.013745136370813411,24,80
722,6.0,12193.0,152.0,52.0,0.05555555555555556,0.055442098040040085,58,158
723,2.0,16560.0,180.0,94.0,0.014388489208633094,0.007340179779972102,96,182
724,0.0,16377.0,182.0,94.0,0.0,-0.007919952631545301,94,182
725,24.0,12829.0,138.0,50.0,0.20338983050847456,0.21272891745493505,74,162
726,68.0,14006.0,100.0,22.0,0.5271317829457365,0.5493422077639636,90,168
727,60.0,14008.0,108.0,20.0,0.48387096774193544,0.5138738164684779,80,168
728,82.0,13687.0,84.0,8.0,0.640625,0.668225355605789,90,166
729,54.0,3651.0,32.0,4.0,0.7499999999999999,0.7603538826522088,58,86
730,38.0,4371.0,56.0,0.0,0.5757575757575757,0.6317765672302887,38,94
731,14.0,2272.0,54.0,6.0,0.3181818181818182,0.3708845433765057,20,68
732,0.0,2685.0,74.0,16.0,0.0,-0.012604850783640414,16,74
733,8.0,3309.0,74.0,12.0,0.15686274509803924,0.188478182704354,20,82
734,16.0,2848.0,58.0,4.0,0.3404255319148936,0.4093452699053275,20,74
735,18.0,2345.0,50.0,2.0,0.40909090909090906,0.4816221848998534,20,68
736,4.0,2540.0,68.0,16.0,0.08695652173913045,0.09259500878529307,20,72
737,0.0,1936.0,64.0,16.0,0.0,-0.01619552660357832,16,64
738,0.0,1813.0,62.0,16.0,0.0,-0.017007808110487483,16,62
739,42.0,8112.0,86.0,16.0,0.45161290322580655,0.4824528889434182,58,128
740,20.0,2081.0,44.0,0.0,0.47619047619047616,0.5531992514137251,20,64
741,0.0,3223.0,82.0,16.0,0.0,-0.011070716044982618,16,82
742,0.0,2542.0,70.0,16.0,0.0,-0.0129470896425242,16,70
743,34.0,9022.0,100.0,24.0,0.3541666666666667,0.3800412435913647,58,134
744,8.0,2069.0,56.0,12.0,0.19047619047619047,0.2110716990016808,20,64
745,0.0,2131.0,64.0,16.0,0.0,-0.014740652013655032,16,64
746,30.0,26303.0,200.0,32.0,0.2054794520547945,0.2480937609114032,62,230
747,50.0,10567.0,96.0,18.0,0.4672897196261682,0.49748842219510775,68,146
748,38.0,10130.0,104.0,24.0,0.3725490196078431,0.3998402856609152,62,142
749,28.0,1702.0,32.0,8.0,0.5833333333333334,0.5922824501887052,36,60
750,0.0,1110.0,48.0,18.0,0.0,-0.02571864250642903,18,48
751,18.0,1476.0,38.0,8.0,0.4390243902439025,0.45919832388519033,26,56
752,24.0,1708.0,34.0,4.0,0.5581395348837208,0.5870659297095729,28,58
753,40.0,8759.0,94.0,18.0,0.41666666666666663,0.44867039425806876,58,134
754,54.0,9722.0,86.0,8.0,0.5346534653465347,0.5760674629632212,62,140
755,24.0,2619.0,50.0,8.0,0.4528301886792453,0.4847066677651643,32,74
756,30.0,4751.0,68.0,2.0,0.46153846153846156,0.5313018066375967,32,98
757,8.0,1359.0,46.0,18.0,0.2,0.19271610871642092,26,54
758,18.0,3307.0,64.0,14.0,0.3157894736842105,0.3420772283991322,32,82
759,0.0,2822.0,76.0,28.0,0.0,-0.01605144707810256,28,76
760,26.0,3631.0,60.0,24.0,0.38235294117647056,0.3859883564710457,50,86
761,40.0,12857.0,122.0,22.0,0.35714285714285715,0.3948317787474335,62,162
762,32.0,3384.0,50.0,20.0,0.47761194029850756,0.4805600126545021,52,82
763,50.0,14157.0,118.0,40.0,0.38759689922480617,0.4016736871486298,90,168
764,50.0,18862.0,146.0,52.0,0.3355704697986577,0.3489470090329364,102,196
765,36.0,21673.0,174.0,62.0,0.2337662337662338,0.24613668542254002,98,210
766,40.0,8757.0,94.0,20.0,0.41237113402061853,0.44083990731440365,60,134
767,34.0,19040.0,162.0,70.0,0.22666666666666663,0.23255329159386498,104,196
768,16.0,6164.0,96.0,52.0,0.17777777777777778,0.17199592712985778,68,112
769,58.0,5248.0,44.0,6.0,0.6987951807228915,0.7138384828563853,64,102
770,52.0,4942.0,46.0,10.0,0.65,0.662164022258286,62,98
771,58.0,6427.0,56.0,14.0,0.6236559139784946,0.6353873890670575,72,114
772,22.0,1649.0,36.0,4.0,0.5238095238095238,0.5575437991400947,26,58
773,0.0,3203.0,82.0,36.0,0.0,-0.01665654857313912,36,82
774,40.0,3828.0,48.0,0.0,0.625,0.6700122451632736,40,88
775,18.0,3901.0,70.0,16.0,0.29508196721311475,0.320300748285135,34,88
776,18.0,12696.0,142.0,24.0,0.1782178217821782,0.21490038930037864,42,160
777,0.0,12361.0,158.0,42.0,0.0,-0.006537399072950139,42,158
778,26.0,3728.0,62.0,12.0,0.41269841269841273,0.4417883849240952,38,88
779,20.0,2012.0,44.0,4.0,0.45454545454545453,0.5021134793889664,24,64
780,60.0,19046.0,136.0,64.0,0.375,0.3799429020129195,124,196
781,14.0,1645.0,42.0,10.0,0.35000000000000003,0.3691002910347585,24,56
782,36.0,10706.0,110.0,26.0,0.34615384615384615,0.37320639240325443,62,146
783,32.0,11141.0,118.0,34.0,0.29629629629629634,0.3158405218526584,66,150
784,44.0,11605.0,110.0,22.0,0.4,0.4319140680147537,66,154
785,46.0,10136.0,96.0,18.0,0.44660194174757284,0.47805613097191113,64,142
786,48.0,8381.0,82.0,4.0,0.5274725274725275,0.5803577464753952,52,130
787,34.0,8243.0,96.0,12.0,0.38636363636363635,0.43502005506495994,46,130
788,92.0,35474.0,174.0,38.0,0.46464646464646464,0.4922657045403721,130,266
789,66.0,35981.0,204.0,64.0,0.32999999999999996,0.3490458903749484,130,270
790,98.0,24064.0,122.0,26.0,0.569767441860465,0.5907268964174842,124,220
791,14.0,3231.0,68.0,8.0,0.2692307692307692,0.3218810847762023,22,82
792,22.0,4641.0,72.0,18.0,0.3283582089552239,0.3508305341116182,40,94
793,12.0,4345.0,82.0,26.0,0.1818181818181818,0.19021229981126975,38,94
794,0.0,4806.0,100.0,44.0,0.0,-0.0135985216490851,44,100
795,12.0,2266.0,56.0,12.0,0.2608695652173913,0.2854338496893769,24,68
796,14.0,5025.0,88.0,24.0,0.2,0.2157216948002294,38,102
797,40.0,6100.0,68.0,8.0,0.5128205128205128,0.5508917760727697,48,108
798,20.0,5328.0,84.0,28.0,0.2631578947368421,0.2739457671513657,48,104
799,32.0,99029.0,414.0,206.0,0.0935672514619883,0.09527715492831815,238,446
800,26.0,5770.0,82.0,8.0,0.36619718309859156,0.4238904886212286,34,108
801,16.0,3555.0,70.0,14.0,0.27586206896551724,0.3059670614315683,30,86
802,16.0,7468.0,108.0,34.0,0.1839080459770115,0.1951031151702762,50,124
803,24.0,4948.0,76.0,2.0,0.38095238095238093,0.4664129500702884,26,100
804,32.0,6210.0,80.0,6.0,0.4266666666666667,0.4859702166761999,38,112
805,30.0,5664.0,78.0,6.0,0.4166666666666667,0.4762779190252273,36,108
806,36.0,5758.0,72.0,20.0,0.43902439024390244,0.45605551759046403,56,108
807,18.0,2186.0,50.0,24.0,0.32727272727272727,0.32111503183349327,42,68
808,28.0,2699.0,46.0,2.0,0.5384615384615385,0.5883312779732731,30,74
809,18.0,3617.0,68.0,38.0,0.25352112676056343,0.24548625818739783,56,86
810,24.0,3370.0,60.0,32.0,0.34285714285714286,0.33702278917894296,56,84
811,28.0,3376.0,54.0,28.0,0.40579710144927533,0.40171207288889227,56,82
812,20.0,3366.0,64.0,36.0,0.2857142857142857,0.27750599874947,56,84
813,26.0,3539.0,60.0,30.0,0.36619718309859156,0.36271582424405935,56,86
814,84.0,58628.0,260.0,24.0,0.37168141592920356,0.43419800228147404,108,344
815,30.0,3631.0,54.0,26.0,0.4285714285714286,0.42706955002171787,56,84
816,0.0,3199.0,82.0,40.0,0.0,-0.017568243112548204,40,82
817,62.0,18671.0,132.0,50.0,0.40522875816993464,0.41618661363484866,112,194
818,22.0,857.0,20.0,4.0,0.6470588235294118,0.6537988042248107,26,42
819,22.0,1276.0,28.0,0.0,0.6111111111111112,0.6561647256895663,22,50
820,30.0,11003.0,118.0,24.0,0.29702970297029707,0.3305688497760249,54,148
821,40.0,11613.0,114.0,14.0,0.38461538461538464,0.43473555237613204,54,154
822,2.0,9963.0,140.0,48.0,0.020833333333333332,0.015583973871858876,50,142
823,34.0,1371.0,20.0,6.0,0.723404255319149,0.7228355449910788,40,54
824,40.0,2484.0,30.0,2.0,0.7142857142857142,0.7325586223776289,42,70
825,34.0,8775.0,98.0,4.0,0.4,0.4766707699818357,38,132
826,34.0,6202.0,76.0,16.0,0.425,0.4524615203502265,50,110
827,100.0,40697.0,186.0,58.0,0.4504504504504505,0.4677741824383371,158,286
828,4.0,49039.0,310.0,102.0,0.019047619047619046,0.018313949196221323,106,314
829,18.0,4056.0,74.0,38.0,0.24324324324324326,0.23783485049760245,56,92
830,36.0,6413.0,76.0,30.0,0.40449438202247195,0.41118711394526436,66,112
831,26.0,5760.0,82.0,18.0,0.34210526315789475,0.37024272325881347,44,108
832,18.0,2554.0,54.0,2.0,0.391304347826087,0.46811921108120386,20,72
833,14.0,3229.0,66.0,12.0,0.2641509433962264,0.298003246764692,26,80
834,30.0,3160.0,50.0,0.0,0.5454545454545454,0.6075844620336113,30,80
835,30.0,3003.0,48.0,0.0,0.5555555555555556,0.6152758772396961,30,78
836,28.0,29640.0,216.0,6.0,0.20143884892086333,0.30579069996726815,34,244
837,10.0,28656.0,230.0,24.0,0.072992700729927,0.10809106116011927,34,240
838,92.0,55217.0,240.0,62.0,0.37860082304526743,0.4045749365766099,154,332
839,64.0,38445.0,214.0,58.0,0.32,0.3445470780095188,122,278
840,64.0,34394.0,200.0,58.0,0.3316062176165803,0.3534097032083326,122,264
841,68.0,44788.0,230.0,64.0,0.31627906976744186,0.3400848977183803,132,298
842,54.0,16253.0,128.0,36.0,0.3970588235294118,0.41760601068864367,90,182
843,46.0,24237.0,176.0,72.0,0.2705882352941177,0.2795507192787831,118,222
844,28.0,58235.0,314.0,76.0,0.1255605381165919,0.14580566910050666,104,342
845,24.0,44774.0,274.0,78.0,0.11999999999999998,0.1343926810826367,102,298
846,84.0,67873.0,286.0,22.0,0.35294117647058826,0.4227294287620062,106,370
847,34.0,63116.0,322.0,74.0,0.14655172413793102,0.17093591620056797,108,356
848,38.0,37035.0,236.0,92.0,0.18811881188118812,0.19736316780754054,130,274
849,54.0,3913.0,34.0,4.0,0.7397260273972602,0.751723819215918,58,88
850,38.0,4174.0,54.0,12.0,0.5352112676056338,0.5536204262175332,50,92
851,52.0,3999.0,38.0,6.0,0.7027027027027027,0.7150105131729855,58,90
852,16.0,7582.0,108.0,44.0,0.17391304347826086,0.17646212330038666,60,124
853,2.0,5198.0,102.0,54.0,0.025,0.012140042875915327,56,104
854,12.0,5847.0,96.0,40.0,0.15,0.14962607306571651,52,108
855,24.0,49879.0,292.0,208.0,0.08759124087591241,0.08372198479949756,232,316
856,48.0,6662.0,66.0,10.0,0.5581395348837209,0.5857484485313194,58,114
857,92.0,46213.0,212.0,148.0,0.338235294117647,0.33677537230414434,240,304
858,44.0,7988.0,80.0,16.0,0.47826086956521735,0.5052231799601551,60,124
859,62.0,7245.0,60.0,14.0,0.6262626262626263,0.6394137251828775,76,122
860,64.0,7616.0,60.0,10.0,0.6464646464646465,0.6642466831466517,74,124
861,32.0,2081.0,32.0,0.0,0.6666666666666666,0.7017320198858542,32,64
862,64.0,17743.0,126.0,22.0,0.46376811594202905,0.4973782800793995,86,190
863,64.0,11003.0,86.0,22.0,0.5423728813559322,0.5592323967368366,86,150
864,34.0,5867.0,74.0,20.0,0.4197530864197531,0.43840475071561713,54,108
865,34.0,3909.0,56.0,6.0,0.523076923076923,0.5607980913684667,40,90
866,30.0,3995.0,60.0,10.0,0.46153846153846156,0.49318566840533246,40,90
867,0.0,6885.0,118.0,18.0,0.0,-0.006628515197356935,18,118
868,2.0,6767.0,114.0,20.0,0.02898550724637681,0.03259881942597915,22,116
869,0.0,7359.0,122.0,22.0,0.0,-0.006971942966128354,22,122
870,0.0,7237.0,122.0,22.0,0.0,-0.007088322295989757,22,122
871,36.0,6192.0,76.0,24.0,0.41860465116279066,0.4320763919162164,60,112
872,40.0,6084.0,72.0,20.0,0.46511627906976744,0.4814271396352746,60,112
873,30.0,4852.0,68.0,0.0,0.46874999999999994,0.5494465290659667,30,98
874,18.0,1641.0,38.0,14.0,0.40909090909090917,0.4110498488538188,32,56
875,34.0,6413.0,80.0,28.0,0.38636363636363635,0.39692444286649736,62,114
876,50.0,5662.0,56.0,10.0,0.6024096385542169,0.6221014253650062,60,106
877,8.0,3706.0,80.0,34.0,0.12307692307692307,0.11770963457206454,42,88
878,8.0,3205.0,74.0,34.0,0.12903225806451615,0.12090804722454239,42,82
879,0.0,4426.0,94.0,40.0,0.0,-0.013647884726907441,40,94
880,0.0,2818.0,74.0,34.0,0.0,-0.01746551570063463,34,74
881,18.0,2981.0,58.0,24.0,0.30508474576271183,0.3061260125189443,42,76
882,18.0,2619.0,56.0,8.0,0.36000000000000004,0.4015749514749011,26,74
883,12.0,2828.0,62.0,24.0,0.2181818181818182,0.2189763140145316,36,74
884,46.0,6656.0,70.0,14.0,0.5227272727272728,0.5461763226449047,60,116
885,28.0,5853.0,82.0,32.0,0.32941176470588235,0.3358699057919976,60,110
886,10.0,4154.0,82.0,32.0,0.1492537313432836,0.14867298055449568,42,92
887,32.0,3398.0,50.0,6.0,0.5333333333333333,0.567017365885643,38,82
888,70.0,6781.0,48.0,4.0,0.7291666666666666,0.7459431574814687,74,118
889,66.0,6895.0,52.0,8.0,0.6874999999999999,0.7025974458492824,74,118
890,8.0,2877.0,68.0,50.0,0.11940298507462686,0.10063189457559128,58,76
891,26.0,13966.0,142.0,62.0,0.20312500000000003,0.2071377623728525,88,168
892,22.0,6407.0,92.0,34.0,0.2588235294117647,0.26661513223523964,56,114
893,10.0,14797.0,164.0,80.0,0.07575757575757576,0.07222991087033852,90,174
894,34.0,14995.0,140.0,56.0,0.25757575757575757,0.2657818355252816,90,174
895,32.0,14815.0,142.0,62.0,0.23880597014925373,0.24388897694131775,94,174
896,16.0,14123.0,154.0,72.0,0.12403100775193798,0.1234082007152757,88,170
897,74.0,14857.0,100.0,20.0,0.5522388059701493,0.5752459901155165,94,174
898,12.0,14289.0,158.0,76.0,0.09302325581395349,0.09049911066965935,88,170
899,76.0,14688.0,96.0,18.0,0.5714285714285714,0.5944728772402166,94,172
900,66.0,14508.0,106.0,26.0,0.5000000000000001,0.5207921239471344,92,172
901,78.0,14014.0,90.0,14.0,0.6000000000000001,0.6243645486630403,92,168
902,70.0,14004.0,98.0,24.0,0.5343511450381679,0.5532865074719986,94,168
903,40.0,18483.0,154.0,44.0,0.2877697841726618,0.3088180342587083,84,194
904,34.0,13475.0,132.0,54.0,0.2677165354330709,0.2750352162202766,88,166
905,26.0,14993.0,148.0,58.0,0.20155038759689922,0.20888988031865593,84,174
906,76.0,14688.0,96.0,18.0,0.5714285714285714,0.5944728772402166,94,172
907,32.0,14474.0,138.0,62.0,0.24242424242424238,0.24676025980622593,94,170
908,8.0,15860.0,172.0,70.0,0.062015503875968984,0.060646799926163564,78,180
909,54.0,14496.0,118.0,38.0,0.40909090909090906,0.4245333022627964,92,172
910,12.0,9014.0,122.0,32.0,0.1348314606741573,0.1493651597389616,44,134
911,32.0,8893.0,102.0,18.0,0.34782608695652173,0.38582116373334097,50,134
912,38.0,18481.0,154.0,48.0,0.2733812949640288,0.2910201316071991,86,192
913,24.0,9564.0,116.0,26.0,0.2526315789473684,0.28100273745445636,50,140
914,42.0,8899.0,92.0,12.0,0.44680851063829785,0.48942853632769634,54,134
915,12.0,9411.0,126.0,42.0,0.125,0.13132473881060241,54,138
916,14.0,9975.0,128.0,36.0,0.14583333333333331,0.15935870056062143,50,142
917,70.0,18302.0,120.0,36.0,0.47297297297297297,0.4895032397721898,106,190
918,44.0,19644.0,156.0,56.0,0.29333333333333333,0.30633038014490677,100,200
919,52.0,19068.0,144.0,42.0,0.35862068965517246,0.378915826657093,94,196
920,54.0,22110.0,158.0,44.0,0.3483870967741935,0.37076495547557103,98,212
921,82.0,19477.0,116.0,26.0,0.5359477124183006,0.5576598330761976,108,198
922,78.0,26067.0,152.0,38.0,0.4508670520231214,0.4744465899018826,116,230
923,110.0,29398.0,132.0,6.0,0.6145251396648044,0.6548359057739032,116,242
924,52.0,24247.0,170.0,62.0,0.30952380952380953,0.3225945375591,114,222
925,48.0,21683.0,160.0,54.0,0.3096774193548387,0.32520153986503514,102,208
926,50.0,25584.0,178.0,66.0,0.2906976744186046,0.30318075508597964,116,228
927,78.0,23617.0,140.0,36.0,0.46987951807228917,0.4915977656515389,114,218
928,50.0,26057.0,178.0,50.0,0.3048780487804878,0.3274394880131372,100,228
929,38.0,24237.0,184.0,72.0,0.2289156626506024,0.23841412757286495,110,222
930,28.0,27646.0,208.0,84.0,0.16091954022988506,0.16745255859949315,112,236
931,60.0,6319.0,54.0,8.0,0.6593406593406594,0.6773711895377061,68,114
932,0.0,11398.0,152.0,78.0,0.0,-0.009457641189228707,78,152
933,24.0,9680.0,116.0,50.0,0.22429906542056074,0.22795329116987914,74,140
934,54.0,6098.0,58.0,6.0,0.627906976744186,0.6546071801429637,60,112
935,46.0,8116.0,82.0,12.0,0.4946236559139785,0.5294060558039998,58,128
936,20.0,10822.0,128.0,56.0,0.17857142857142858,0.18079727655882177,76,148
937,38.0,11751.0,116.0,30.0,0.34234234234234234,0.36617122823107207,68,154
938,70.0,10142.0,72.0,12.0,0.625,0.6452457927208254,82,142
939,54.0,10852.0,94.0,26.0,0.47368421052631576,0.49148514069247823,80,148
940,28.0,9971.0,114.0,40.0,0.26666666666666666,0.2781438768128717,68,142
941,46.0,10846.0,102.0,32.0,0.4070796460176991,0.4227238801257572,78,148
942,54.0,10280.0,90.0,16.0,0.5046728971962617,0.533709489855057,70,144
943,62.0,17003.0,122.0,18.0,0.4696969696969697,0.5078668670030192,80,184
944,8.0,10080.0,134.0,74.0,0.07142857142857142,0.06435750673325237,82,142
945,28.0,11426.0,124.0,50.0,0.24347826086956523,0.25026373608420577,78,152
946,46.0,2272.0,22.0,6.0,0.7666666666666666,0.7678698183727649,52,68
947,14.0,1998.0,50.0,18.0,0.2916666666666667,0.294404961794155,32,64
948,72.0,83329.0,336.0,108.0,0.2448979591836735,0.26337609785614446,180,408
949,58.0,84536.0,354.0,130.0,0.1933333333333333,0.205856158055587,188,412
950,96.0,84582.0,316.0,84.0,0.32432432432432434,0.3505411685743695,180,412
951,108.0,69687.0,264.0,66.0,0.3956043956043956,0.422517220514737,174,372
952,30.0,13495.0,136.0,34.0,0.2608695652173913,0.2859331838359803,64,166
953,36.0,9985.0,104.0,28.0,0.3529411764705882,0.37476396984839616,64,140
954,38.0,19088.0,158.0,22.0,0.296875,0.34709914595745267,60,196
955,54.0,9174.0,80.0,8.0,0.5510204081632654,0.5888564466395674,62,134
956,62.0,16830.0,122.0,6.0,0.49206349206349204,0.5517949701814641,68,184
957,70.0,9582.0,70.0,8.0,0.6422018348623854,0.6665952025968265,78,140
958,48.0,10393.0,98.0,46.0,0.4,0.403238102614594,94,146
959,0.0,1508.0,56.0,32.0,0.0,-0.027276602065283977,32,56
960,34.0,13501.0,132.0,28.0,0.2982456140350877,0.3304878068864833,62,166
961,62.0,7478.0,62.0,24.0,0.5904761904761905,0.5950408849075409,86,124
962,18.0,3398.0,64.0,6.0,0.339622641509434,0.39910745600692576,24,82
963,20.0,2141.0,46.0,4.0,0.4444444444444444,0.49460764533721396,24,66
964,64.0,12401.0,94.0,2.0,0.5714285714285714,0.6241684061806965,66,158
965,2.0,3384.0,82.0,18.0,0.038461538461538464,0.03759964641151837,20,84
966,20.0,12532.0,140.0,28.0,0.1923076923076923,0.22315485739348212,48,160
967,34.0,19459.0,164.0,44.0,0.2463768115942029,0.26916794900414626,78,198
968,70.0,21711.0,140.0,24.0,0.4605263157894736,0.4952535357675429,94,210
969,24.0,2764.0,52.0,10.0,0.43636363636363634,0.46325026457967666,34,76
970,18.0,9178.0,118.0,2.0,0.23076923076923075,0.3424095422719305,20,136
