,tp,tn,fp,fn,f1,mcc,ground_pairs,pred_pairs
971,12.0,8905.0,122.0,6.0,0.15789473684210525,0.24093860147500698,18,134
972,12.0,9176.0,122.0,6.0,0.15789473684210525,0.24103818705036212,18,134
973,60.0,2923.0,18.0,2.0,0.8571428571428572,0.8596809755030748,62,78
974,12.0,9981.0,130.0,30.0,0.13043478260869565,0.1491330499745767,42,142
975,26.0,3820.0,60.0,10.0,0.4262295081967213,0.46024536220256246,36,86
976,22.0,3812.0,66.0,16.0,0.3492063492063492,0.3716629710285405,38,88
977,10.0,2750.0,66.0,24.0,0.1818181818181818,0.18241147831601587,34,76
978,10.0,2677.0,64.0,24.0,0.18518518518518517,0.18489023330723525,34,74
979,44.0,6761.0,72.0,26.0,0.4731182795698924,0.4817252492838121,70,116
980,54.0,4096.0,36.0,0.0,0.7499999999999999,0.7712149552883466,54,90
981,66.0,6777.0,50.0,10.0,0.6875000000000001,0.699046396179313,76,116
982,140.0,49109.0,174.0,32.0,0.5761316872427983,0.6006723695888164,172,314
983,40.0,3082.0,38.0,0.0,0.6779661016949152,0.711740558040103,40,78
984,18.0,3062.0,60.0,20.0,0.3103448275862069,0.319260947666693,38,78
985,38.0,17145.0,146.0,62.0,0.2676056338028169,0.2745827151566177,100,184
986,36.0,2925.0,42.0,0.0,0.631578947368421,0.6745406256199318,36,78
987,28.0,2272.0,40.0,6.0,0.5490196078431372,0.5743281926067534,34,68
988,28.0,2339.0,42.0,6.0,0.5384615384615384,0.565945163198196,34,70
989,26.0,2766.0,50.0,8.0,0.4727272727272727,0.5033700911887711,34,76
990,28.0,1889.0,34.0,2.0,0.608695652173913,0.6423021941747691,30,62
991,40.0,5437.0,64.0,24.0,0.4761904761904762,0.4829226490877068,64,104
992,0.0,5738.0,108.0,40.0,0.0,-0.011308986851749647,40,108
993,50.0,7014.0,68.0,8.0,0.5681818181818181,0.6002030503561467,58,118
994,50.0,6552.0,64.0,4.0,0.5952380952380952,0.6334872212641548,54,114
995,30.0,5658.0,78.0,12.0,0.4,0.4394911253532027,42,108
996,56.0,7259.0,64.0,2.0,0.6292134831460675,0.6680065116590491,58,120
997,58.0,7747.0,66.0,4.0,0.6236559139784946,0.6581302278063007,62,124
998,20.0,5541.0,84.0,26.0,0.26666666666666666,0.28067666453607665,46,104
999,42.0,6550.0,72.0,6.0,0.5185185185185185,0.5635350854172163,48,114
1000,48.0,5989.0,60.0,8.0,0.5853658536585367,0.6127101613902101,56,108
1001,82.0,10288.0,62.0,8.0,0.7008547008547008,0.7174348166641981,90,144
1002,66.0,18683.0,128.0,38.0,0.4429530201342282,0.4607719631797128,104,194
1003,52.0,21073.0,154.0,42.0,0.3466666666666667,0.36976114845457697,94,206
1004,64.0,22114.0,146.0,42.0,0.4050632911392405,0.42529541572881285,106,210
1005,20.0,51189.0,302.0,170.0,0.07812499999999999,0.07645116990297082,190,322
1006,34.0,20245.0,166.0,58.0,0.2328767123287671,0.24578646804303753,92,200
1007,10.0,2905.0,66.0,22.0,0.18518518518518517,0.18977243839079083,32,76
1008,70.0,10866.0,78.0,12.0,0.6086956521739131,0.6320226264618889,82,148
1009,30.0,4735.0,68.0,18.0,0.4109589041095891,0.4297431737075857,48,98
1010,74.0,20696.0,130.0,10.0,0.5138888888888888,0.5629159692910176,84,204
1011,68.0,9419.0,70.0,34.0,0.5666666666666667,0.5678873968418354,102,138
1012,54.0,41240.0,234.0,88.0,0.25116279069767444,0.2635283713043589,142,288
1013,76.0,21270.0,130.0,52.0,0.4550898203592814,0.4640894335592948,128,206
1014,10.0,10379.0,136.0,60.0,0.09259259259259259,0.09028895375758933,70,146
1015,2.0,10371.0,144.0,68.0,0.018518518518518517,0.010338429819571298,70,146
1016,4.0,10371.0,140.0,70.0,0.03669724770642202,0.02929879997265169,74,144
1017,30.0,1326.0,20.0,2.0,0.7317073170731707,0.7430983619790881,32,50
1018,14.0,2079.0,52.0,0.0,0.35,0.4549121851511208,14,66
1019,14.0,1381.0,36.0,0.0,0.43750000000000006,0.5223852789611998,14,50
1020,14.0,5863.0,92.0,26.0,0.19178082191780824,0.2066613387700808,40,106
1021,32.0,21913.0,176.0,34.0,0.23357664233576642,0.2694948739142594,66,208
1022,26.0,21490.0,180.0,40.0,0.19117647058823528,0.21898782302397846,66,206
1023,24.0,19858.0,176.0,42.0,0.18045112781954886,0.2045317173482926,66,200
1024,116.0,26317.0,114.0,18.0,0.6373626373626372,0.6586619466171788,134,230
1025,70.0,61282.0,282.0,142.0,0.24822695035460995,0.2529799717643875,212,352
1026,22.0,2915.0,56.0,10.0,0.4,0.43163401280975167,32,78
1027,44.0,5453.0,60.0,8.0,0.5641025641025641,0.593430744911794,52,104
1028,40.0,26245.0,190.0,90.0,0.2222222222222222,0.22635092006408858,130,230
1029,10.0,934.0,34.0,12.0,0.30303030303030304,0.30000451367899567,22,44
1030,22.0,6761.0,96.0,24.0,0.26829268292682923,0.29140155743145885,46,118
1031,36.0,6893.0,82.0,10.0,0.4390243902439025,0.4837960558554004,46,118
1032,24.0,1946.0,40.0,6.0,0.5106382978723405,0.5385629232384621,30,64
1033,42.0,21466.0,166.0,62.0,0.2692307692307692,0.2808119883148509,104,208
1034,18.0,2993.0,60.0,10.0,0.339622641509434,0.37648521107342964,28,78
1035,56.0,13308.0,108.0,58.0,0.4028776978417266,0.40359746758854437,114,164
1036,6.0,2677.0,68.0,24.0,0.11538461538461539,0.11247509725959634,30,74
1037,46.0,6761.0,72.0,24.0,0.4893617021276596,0.4997794194534076,70,118
1038,40.0,6873.0,78.0,30.0,0.42553191489361697,0.43297356607102466,70,118
1039,6.0,2212.0,60.0,0.0,0.16666666666666669,0.29750348344725686,6,66
1040,30.0,6088.0,82.0,16.0,0.379746835443038,0.41164903319437723,46,112
1041,14.0,4832.0,82.0,22.0,0.21212121212121213,0.22933053133699496,36,96
1042,12.0,4828.0,86.0,24.0,0.17910447761194032,0.1926424341999868,36,98
1043,4.0,4838.0,96.0,12.0,0.06896551724137932,0.09301242230662539,16,100
1044,2.0,4826.0,98.0,24.0,0.03174603174603175,0.029295862911556118,26,100
1045,0.0,40593.0,286.0,162.0,0.0,-0.0052735120586099036,162,286
1046,28.0,42629.0,264.0,150.0,0.11914893617021276,0.11816813262907386,178,292
1047,68.0,42084.0,224.0,110.0,0.28936170212765955,0.2945318963322947,178,292
1048,14.0,7442.0,110.0,60.0,0.1414141414141414,0.13534748634456928,74,124
1049,52.0,81657.0,354.0,152.0,0.17049180327868854,0.17784573638481072,204,406
1050,58.0,12223.0,100.0,22.0,0.4873949579831932,0.5117346556048239,80,158
1051,0.0,6056.0,110.0,50.0,0.0,-0.01208651748262654,50,110
1052,148.0,25878.0,80.0,0.0,0.7872340425531915,0.8044391054911064,148,228
1053,6.0,1256.0,44.0,20.0,0.15789473684210525,0.1433324828046987,26,50
1054,32.0,4743.0,66.0,10.0,0.45714285714285713,0.49267607250859274,42,98
1055,44.0,13017.0,118.0,24.0,0.3826086956521739,0.41488563685899627,68,162
1056,0.0,5662.0,108.0,8.0,0.0,-0.005138986007868985,8,108
1057,54.0,3398.0,28.0,6.0,0.7605633802816902,0.7653292612601039,60,82
1058,52.0,3231.0,30.0,8.0,0.7323943661971831,0.7359631286525119,60,82
1059,36.0,3078.0,44.0,2.0,0.6101694915254237,0.647586039389478,38,80
1060,32.0,4367.0,60.0,6.0,0.49230769230769234,0.5357753293966581,38,92
1061,28.0,3394.0,54.0,10.0,0.46666666666666673,0.49410347981543196,38,82
1062,28.0,2200.0,40.0,10.0,0.5283018867924528,0.541109329024367,38,68
1063,24.0,8243.0,104.0,14.0,0.2891566265060241,0.33916831780838763,38,128
1064,32.0,5883.0,74.0,6.0,0.4444444444444445,0.4996248482255876,38,106
1065,62.0,63104.0,294.0,86.0,0.24603174603174605,0.2675562194876539,148,356
1066,74.0,52605.0,248.0,48.0,0.33333333333333337,0.37117132236179784,122,322
1067,32.0,1889.0,30.0,2.0,0.6666666666666666,0.6904497732387878,34,62
1068,30.0,1827.0,30.0,4.0,0.6382978723404256,0.6566632558347898,34,60
1069,12.0,991.0,32.0,0.0,0.42857142857142855,0.5140002085046678,12,44
1070,12.0,991.0,32.0,0.0,0.42857142857142855,0.5140002085046678,12,44
1071,0.0,977.0,46.0,12.0,0.0,-0.02335788824338243,12,46
1072,14.0,5236.0,88.0,18.0,0.20895522388059706,0.23735651031060598,32,102
1073,14.0,6082.0,98.0,22.0,0.1891891891891892,0.21280139416849372,36,112
1074,24.0,628.0,10.0,4.0,0.7741935483870968,0.7672367807294342,28,34
1075,14.0,490.0,18.0,6.0,0.5384615384615384,0.5317037854085965,20,32
1076,2.0,22270.0,210.0,96.0,0.012903225806451611,0.007543283310418947,98,212
1077,32.0,2006.0,32.0,10.0,0.6037735849056604,0.6077829732454777,42,64
1078,34.0,2008.0,30.0,8.0,0.6415094339622642,0.6473680366332092,42,64
1079,32.0,2200.0,36.0,10.0,0.5818181818181817,0.5895694880365384,42,68
1080,18.0,1764.0,42.0,6.0,0.4285714285714285,0.46428408997103976,24,60
1081,24.0,1770.0,36.0,0.0,0.5714285714285715,0.6261202584752308,24,60
1082,2.0,2699.0,70.0,4.0,0.05128205128205128,0.09000650692253728,6,72
1083,6.0,2210.0,62.0,0.0,0.1621621621621622,0.2929632481877759,6,68
1084,32.0,11310.0,120.0,14.0,0.32323232323232326,0.37867634670947614,46,152
1085,42.0,11021.0,108.0,4.0,0.42857142857142866,0.5026004442574535,46,150
1086,36.0,6431.0,78.0,10.0,0.45,0.49209645069756686,46,114
1087,44.0,10728.0,104.0,2.0,0.4536082474226804,0.5304153305157987,46,148
1088,42.0,13198.0,122.0,4.0,0.4,0.48084166487659585,46,164
1089,44.0,3398.0,38.0,6.0,0.6666666666666667,0.6817104974937117,50,82
1090,58.0,14347.0,112.0,18.0,0.47154471544715454,0.5067368002835043,76,170
1091,70.0,13854.0,98.0,6.0,0.5737704918032787,0.616805921988169,76,168
1092,44.0,5139.0,58.0,12.0,0.5569620253164557,0.5764693383786814,56,102
1093,12.0,5011.0,88.0,40.0,0.15789473684210525,0.15469477172501161,52,100
1094,20.0,6182.0,90.0,36.0,0.24096385542168677,0.2456448973218014,56,110
1095,32.0,6307.0,82.0,20.0,0.38554216867469876,0.4089402932895058,52,114
1096,22.0,5967.0,88.0,28.0,0.275,0.2882813638505285,50,110
1097,22.0,6188.0,88.0,30.0,0.2716049382716049,0.2825552702594237,52,110
1098,16.0,5750.0,92.0,28.0,0.21052631578947367,0.22327820455811911,44,108
1099,4.0,4426.0,90.0,40.0,0.05797101449275362,0.04883325892808469,44,94
1100,0.0,12682.0,160.0,38.0,0.0,-0.006100871829515692,38,160
1101,22.0,1831.0,38.0,0.0,0.5365853658536585,0.5993427230401133,22,60
1102,6.0,10439.0,140.0,0.0,0.07894736842105263,0.20137536357395366,6,146
1103,2.0,9825.0,138.0,46.0,0.02127659574468085,0.016362763971805205,48,140
1104,18.0,8608.0,114.0,38.0,0.19148936170212766,0.201726493621831,56,132
1105,38.0,10435.0,108.0,4.0,0.40425531914893614,0.4821587187512517,42,146
1106,32.0,8901.0,102.0,10.0,0.36363636363636365,0.422373694897989,42,134
1107,14.0,3148.0,66.0,12.0,0.2641509433962264,0.2977755991086107,26,80
1108,14.0,2768.0,60.0,8.0,0.2916666666666667,0.33853573947676063,22,74
1109,50.0,7751.0,74.0,0.0,0.5747126436781609,0.6319909436208053,50,124
1110,36.0,18912.0,158.0,4.0,0.3076923076923077,0.4065516872330694,40,194
1111,42.0,17576.0,144.0,4.0,0.36206896551724144,0.45180771911917617,46,186
1112,0.0,5748.0,108.0,30.0,0.0,-0.00978550407936809,30,108
1113,42.0,13850.0,124.0,12.0,0.3818181818181818,0.4403139713561656,54,166
1114,16.0,14159.0,152.0,38.0,0.14414414414414414,0.16261152415381938,54,168
1115,0.0,2623.0,74.0,4.0,0.0,-0.0064636130022915185,4,74
1116,2.0,2143.0,64.0,2.0,0.05714285714285715,0.11761635242343774,4,66
1117,48.0,12718.0,112.0,2.0,0.45714285714285713,0.5340707510535371,50,160
1118,46.0,8516.0,84.0,0.0,0.5227272727272727,0.5919374815898317,46,130
1119,0.0,3736.0,88.0,4.0,0.0,-0.00496108409547873,4,88
1120,4.0,1431.0,50.0,0.0,0.13793103448275862,0.26753179495141455,4,54
1121,22.0,9018.0,114.0,26.0,0.2391304347826087,0.2661597472123306,48,136
1122,30.0,8632.0,102.0,14.0,0.3409090909090909,0.3888693259993085,44,132
1123,34.0,8897.0,100.0,14.0,0.3736263736263737,0.4192979806549473,48,134
1124,16.0,9012.0,120.0,32.0,0.1739130434782609,0.19114603975165287,48,136
1125,24.0,7217.0,98.0,42.0,0.2553191489361702,0.25859826955236936,66,122
1126,64.0,4944.0,34.0,8.0,0.7529411764705882,0.758032618066428,72,98
1127,0.0,4076.0,88.0,22.0,0.0,-0.010651513914334351,22,88
1128,16.0,2607.0,58.0,20.0,0.2909090909090909,0.29693850994978876,36,74
1129,38.0,11466.0,114.0,10.0,0.38000000000000006,0.44133236872565956,48,152
1130,16.0,7012.0,102.0,10.0,0.2222222222222222,0.2839751895629108,26,118
1131,8.0,7122.0,112.0,18.0,0.1095890410958904,0.13690870701548388,26,120
1132,24.0,7257.0,98.0,2.0,0.32432432432432434,0.42274942944573424,26,122
1133,12.0,6656.0,104.0,14.0,0.16901408450704225,0.21264381322847797,26,116
1134,0.0,6759.0,118.0,26.0,0.0,-0.00810873746295925,26,118
1135,48.0,6319.0,66.0,8.0,0.5647058823529412,0.5962207888771177,56,114
1136,44.0,4852.0,54.0,0.0,0.6197183098591549,0.6663615420835793,44,98
1137,38.0,3911.0,50.0,6.0,0.5757575757575758,0.6051276245724757,44,88
1138,42.0,5563.0,64.0,2.0,0.5599999999999999,0.6110405748866926,44,106
1139,44.0,3740.0,44.0,0.0,0.6666666666666666,0.7029836744275274,44,88
1140,42.0,5254.0,58.0,2.0,0.5833333333333334,0.6292568482176463,44,100
1141,0.0,3702.0,88.0,38.0,0.0,-0.015359522989126824,38,88
1142,64.0,13354.0,100.0,12.0,0.5333333333333333,0.5700670976380494,76,164
1143,40.0,5551.0,64.0,16.0,0.5,0.5179973531177648,56,104
1144,0.0,6419.0,114.0,22.0,0.0,-0.0077202397493111525,22,114
1145,10.0,3162.0,68.0,0.0,0.22727272727272727,0.3542683627908283,10,78
1146,12.0,3404.0,70.0,0.0,0.2553191489361702,0.3786723243968064,12,82
1147,4.0,3478.0,80.0,8.0,0.08333333333333333,0.11869691832309681,12,84
1148,10.0,2848.0,66.0,2.0,0.22727272727272727,0.325730031440363,12,76
1149,12.0,12209.0,144.0,38.0,0.11650485436893206,0.12983195634679115,50,156
1150,58.0,8909.0,76.0,2.0,0.5979381443298969,0.6438413922395231,60,134
1151,2.0,6524.0,114.0,30.0,0.027027027027027025,0.023958534816895243,32,116
1152,14.0,2345.0,56.0,0.0,0.33333333333333337,0.44196750668791257,14,70
1153,8.0,3239.0,74.0,0.0,0.17777777777777776,0.3088394876920096,8,82
1154,14.0,10702.0,134.0,28.0,0.1473684210526316,0.17182604980815847,42,148
1155,6.0,2701.0,68.0,0.0,0.15,0.28122930885728586,6,74
1156,46.0,9453.0,92.0,0.0,0.5,0.5745611211417901,46,138
1157,28.0,9032.0,106.0,14.0,0.3181818181818181,0.36859979551728417,42,134
1158,24.0,8630.0,106.0,18.0,0.27906976744186046,0.31951575565051143,42,130
1159,4.0,3239.0,76.0,2.0,0.09302325581395349,0.17829688875830732,6,80
1160,10.0,2484.0,62.0,0.0,0.24390243902439027,0.3681123159317177,10,72
1161,44.0,5770.0,64.0,8.0,0.5499999999999999,0.5823260689299188,52,108
1162,40.0,6658.0,76.0,12.0,0.47619047619047616,0.5098986591523244,52,116
1163,32.0,3728.0,56.0,12.0,0.4848484848484849,0.5067497289456186,44,88
1164,42.0,5141.0,60.0,10.0,0.5454545454545454,0.5712121618269462,52,102
1165,48.0,6437.0,66.0,4.0,0.5783132530120482,0.6195350582761798,52,114
1166,44.0,5666.0,62.0,6.0,0.5641025641025641,0.5998921485047594,50,106
1167,48.0,5561.0,58.0,4.0,0.6075949367088607,0.6423915168584317,52,106
1168,50.0,6327.0,62.0,2.0,0.6097560975609756,0.6516327446631317,52,112
1169,48.0,5561.0,58.0,4.0,0.6075949367088607,0.6423915168584317,52,106
1170,48.0,5991.0,62.0,4.0,0.5925925925925927,0.6306492922686333,52,110
1171,42.0,5451.0,62.0,10.0,0.5384615384615384,0.5658474121734236,52,104
1172,44.0,9174.0,90.0,8.0,0.4731182795698925,0.5233763358902405,52,134
1173,48.0,5668.0,58.0,4.0,0.6075949367088607,0.6424690234623581,52,106
1174,26.0,4448.0,68.0,18.0,0.37681159420289856,0.3961781636122492,44,94
1175,44.0,5770.0,64.0,8.0,0.5499999999999999,0.5823260689299188,52,108
1176,48.0,5457.0,56.0,4.0,0.6153846153846155,0.6485974103885348,52,104
1177,38.0,5656.0,70.0,14.0,0.47500000000000003,0.5010458624753626,52,108
1178,46.0,5881.0,62.0,6.0,0.575,0.6094638764699895,52,108
1179,46.0,5248.0,56.0,6.0,0.5974025974025974,0.6270442956045567,52,102
1180,48.0,4749.0,50.0,4.0,0.64,0.6680180657870795,52,98
1181,44.0,7496.0,78.0,8.0,0.5057471264367815,0.5482380527966313,52,122
1182,42.0,5877.0,66.0,10.0,0.525,0.5553653113636043,52,108
1183,40.0,4741.0,58.0,12.0,0.5333333333333333,0.5541905468319661,52,98
1184,66.0,13188.0,98.0,14.0,0.540983606557377,0.5728670743199309,80,164
1185,60.0,8644.0,70.0,4.0,0.6185567010309277,0.6546409972836029,64,130
1186,16.0,4826.0,84.0,24.0,0.22857142857142856,0.24365550587473767,40,100
1187,16.0,4444.0,80.0,20.0,0.24242424242424243,0.26308709241459705,36,96
1188,10.0,4818.0,88.0,34.0,0.1408450704225352,0.1410456108243685,44,98
1189,14.0,4633.0,84.0,22.0,0.208955223880597,0.2264018543368494,36,98
1190,34.0,4946.0,64.0,6.0,0.49275362318840576,0.5380070610847484,40,98
1191,22.0,4739.0,76.0,14.0,0.3283582089552239,0.36316844440223395,36,98
1192,28.0,4938.0,72.0,12.0,0.4,0.43624983394759803,40,100
1193,38.0,5246.0,66.0,6.0,0.5135135135135135,0.5568188250158896,44,104
1194,36.0,5041.0,66.0,8.0,0.49315068493150693,0.5319144014050724,44,102
1195,48.0,5031.0,54.0,18.0,0.5714285714285714,0.5785271631818281,66,102
1196,52.0,4641.0,46.0,14.0,0.6341463414634148,0.6407109010325835,66,98
1197,18.0,13816.0,150.0,44.0,0.15652173913043477,0.1704924465675806,62,168
1198,8.0,3225.0,72.0,16.0,0.15384615384615383,0.17208066744482642,24,80
1199,2.0,2679.0,72.0,22.0,0.04081632653061225,0.032852833133934264,24,74
1200,38.0,18100.0,152.0,46.0,0.2773722627737227,0.29611644275267773,84,190
1201,54.0,15723.0,124.0,30.0,0.4122137404580153,0.43753959678147775,84,178
1202,10.0,23800.0,210.0,70.0,0.06666666666666667,0.07030886702057781,80,220
1203,22.0,25600.0,204.0,52.0,0.14666666666666667,0.1660849888116875,74,226
1204,26.0,17520.0,162.0,58.0,0.19117647058823528,0.20136621024737533,84,188
1205,44.0,21280.0,164.0,40.0,0.3013698630136986,0.3289675406978174,84,208
1206,32.0,21063.0,174.0,52.0,0.2206896551724138,0.23871810968515114,84,206
1207,32.0,27444.0,202.0,52.0,0.20125786163522016,0.2244776547371713,84,234
1208,52.0,17546.0,136.0,32.0,0.38235294117647056,0.4098604279371356,84,188
1209,66.0,15735.0,112.0,18.0,0.5038167938931297,0.5364904342090008,84,178
1210,48.0,18110.0,142.0,36.0,0.35036496350364965,0.37586860627474417,84,190
1211,64.0,20686.0,140.0,20.0,0.4444444444444444,0.4859943763669684,84,204
1212,48.0,16435.0,134.0,36.0,0.3609022556390977,0.38385182786936434,84,182
1213,68.0,22140.0,142.0,16.0,0.4625850340136055,0.5093995783292977,84,210
1214,18.0,19838.0,182.0,62.0,0.1285714285714286,0.13696399743016835,80,200
1215,44.0,17725.0,146.0,40.0,0.3211678832116789,0.3438754318408254,84,190
1216,48.0,22972.0,164.0,36.0,0.3243243243243244,0.35621917163651584,84,212
1217,62.0,20889.0,142.0,22.0,0.4305555555555555,0.4706395361600283,84,204
1218,42.0,24050.0,178.0,40.0,0.27814569536423844,0.30909844762539845,82,220
1219,50.0,19078.0,144.0,34.0,0.3597122302158273,0.38786016701743314,84,194
1220,42.0,18485.0,152.0,42.0,0.302158273381295,0.32460243060720684,84,194
1221,50.0,18882.0,144.0,34.0,0.3597122302158273,0.3878207363932925,84,194
1222,46.0,20065.0,152.0,38.0,0.3262411347517731,0.35278462130643773,84,198
1223,56.0,20881.0,150.0,28.0,0.38620689655172413,0.4223833350276121,84,206
1224,40.0,18296.0,152.0,40.0,0.29411764705882354,0.3183981059366368,80,192
1225,54.0,17548.0,134.0,30.0,0.3970588235294118,0.4258984446825018,84,188
1226,28.0,15874.0,152.0,56.0,0.21212121212121213,0.22189641779936106,84,180
1227,30.0,15523.0,146.0,54.0,0.23076923076923075,0.24100327989009387,84,176
1228,42.0,21693.0,168.0,42.0,0.28571428571428575,0.312268606874492,84,210
1229,40.0,24710.0,182.0,44.0,0.261437908496732,0.2892218095716852,84,222
1230,70.0,18316.0,122.0,20.0,0.49645390070921985,0.5294443376317485,90,192
1231,8.0,2699.0,66.0,2.0,0.19047619047619047,0.2886715591170658,10,74
1232,0.0,2691.0,74.0,10.0,0.0,-0.009954191693691924,10,74
1233,10.0,3828.0,78.0,0.0,0.20408163265306123,0.33371713695307853,10,88
1234,10.0,2701.0,64.0,0.0,0.2380952380952381,0.36332799681975525,10,74
1235,0.0,2546.0,72.0,10.0,0.0,-0.010372919376729524,10,72
1236,70.0,17745.0,120.0,20.0,0.5,0.5321719080791935,90,190
1237,10.0,2701.0,64.0,0.0,0.2380952380952381,0.36332799681975525,10,74
1238,46.0,8114.0,82.0,14.0,0.4893617021276596,0.5202134409902799,60,128
1239,50.0,4560.0,44.0,2.0,0.684931506849315,0.7113057110467631,52,94
1240,14.0,10124.0,128.0,30.0,0.15053763440860216,0.1709851051907056,44,142
1241,62.0,18308.0,130.0,28.0,0.43971631205673756,0.46811935208760597,90,192
1242,46.0,5459.0,58.0,2.0,0.6052631578947368,0.6472102584961756,48,104
1243,150.0,79730.0,250.0,70.0,0.48387096774193555,0.503899102925332,220,400
1244,124.0,54566.0,206.0,50.0,0.4920634920634921,0.5154794367294819,174,330
1245,138.0,55541.0,196.0,70.0,0.5092250922509225,0.5213839220828536,208,334
1246,156.0,82974.0,252.0,54.0,0.5048543689320388,0.5314082372664538,210,408
1247,194.0,94720.0,242.0,110.0,0.5243243243243243,0.5311118393873022,304,436
1248,170.0,54580.0,160.0,36.0,0.6343283582089552,0.6504438992643226,206,330
1249,92.0,26550.0,138.0,16.0,0.5443786982248521,0.5815173787812044,108,230
1250,104.0,55181.0,230.0,96.0,0.3895131086142323,0.3996596345877958,200,334
1251,150.0,53252.0,178.0,48.0,0.5703422053231939,0.5867278325083036,198,328
1252,18.0,3462.0,66.0,24.0,0.2857142857142857,0.29155823703050965,42,84
1253,32.0,2917.0,44.0,10.0,0.5423728813559322,0.5585633121976817,42,76
1254,44.0,2774.0,32.0,0.0,0.7333333333333334,0.7565348472168727,44,76
1255,36.0,3734.0,52.0,6.0,0.5538461538461539,0.5862401408098901,42,88
1256,42.0,3740.0,44.0,2.0,0.6461538461538462,0.6782261066720692,44,86
1257,16.0,2750.0,60.0,24.0,0.27586206896551724,0.2764766376311973,40,76
1258,22.0,2832.0,54.0,18.0,0.37931034482758624,0.3878642409898977,40,76
1259,40.0,3828.0,48.0,0.0,0.625,0.6700122451632736,40,88
1260,40.0,3486.0,44.0,0.0,0.6451612903225806,0.6857513817026416,40,84
1261,26.0,3553.0,60.0,16.0,0.40625,0.4235947708016847,42,86
1262,36.0,4088.0,56.0,6.0,0.5373134328358209,0.5734801140745787,42,92
1263,0.0,2119.0,66.0,26.0,0.0,-0.019134594929397595,26,66
1264,110.0,34935.0,156.0,44.0,0.5238095238095238,0.5409713529272108,154,266
1265,64.0,5045.0,38.0,4.0,0.7529411764705882,0.7649258964667426,68,102
1266,26.0,3985.0,64.0,20.0,0.38235294117647056,0.39493684730797796,46,90
1267,86.0,12873.0,72.0,10.0,0.6771653543307087,0.6956198874352351,96,158
1268,186.0,50055.0,132.0,30.0,0.696629213483146,0.7082486508007658,216,318
1269,52.0,4739.0,46.0,14.0,0.6341463414634148,0.6408313122089383,66,98
1270,40.0,2844.0,36.0,6.0,0.6557377049180327,0.6702854680624161,46,76
1271,36.0,3313.0,46.0,8.0,0.5714285714285715,0.5926648223913226,44,82
1272,66.0,4950.0,34.0,0.0,0.7951807228915663,0.8096280579965995,66,100
1273,138.0,36013.0,130.0,34.0,0.6272727272727273,0.6407279705189823,172,268
1274,50.0,32067.0,204.0,64.0,0.2717391304347826,0.2902283305460904,114,254
1275,42.0,4086.0,50.0,8.0,0.5915492957746479,0.6134668510851304,50,92
1276,138.0,36820.0,134.0,36.0,0.6188340807174888,0.6322756505174534,174,272
1277,190.0,44838.0,110.0,12.0,0.7569721115537849,0.7706546714283429,202,300
1278,178.0,46936.0,128.0,36.0,0.6846153846153846,0.6939927472525305,214,306
1279,126.0,35193.0,140.0,52.0,0.5675675675675675,0.5765319982469438,178,266
1280,106.0,46573.0,200.0,92.0,0.42063492063492064,0.42769267731479016,198,306
1281,62.0,61294.0,288.0,132.0,0.2279411764705882,0.23474987234971487,194,350
1282,140.0,59605.0,206.0,80.0,0.49469964664310956,0.5052189923989716,220,346
1283,44.0,74936.0,344.0,142.0,0.15331010452961674,0.16083940494099966,186,388
1284,84.0,67416.0,282.0,114.0,0.29787234042553196,0.3093572948827627,198,366
1285,22.0,66311.0,344.0,118.0,0.08695652173913042,0.09415708568826023,140,366
